user_id,session_id,date,month,channel,campaign_type,device,user_type,region,visited_website,viewed_product,added_to_cart,checkout_started,purchase_completed,discount_applied,order_value,revenue,weekday
492989,80464,2025-07-24,2025-07,Social,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Thursday
134627,80465,2025-08-22,2025-08,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Friday
682982,80466,2025-12-23,2025-12,Paid Ads,Influencer,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0,Tuesday
103919,80467,2025-11-04,2025-11,Organic,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
728982,80468,2025-07-21,2025-07,Organic,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Monday
919748,80469,2025-11-14,2025-11,Paid Ads,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
423126,80470,2025-08-25,2025-08,Paid Ads,New Launch,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Monday
362310,80471,2025-08-10,2025-08,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Sunday
611416,80472,2025-08-12,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
643072,80473,2025-11-17,2025-11,Paid Ads,New Launch,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
262494,80474,2025-10-23,2025-10,Paid Ads,Influencer,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
824066,80475,2025-07-24,2025-07,Paid Ads,New Launch,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0,Thursday
666895,80476,2025-08-13,2025-08,Email,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
480021,80477,2025-07-20,2025-07,Organic,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
751616,80478,2025-12-10,2025-12,Organic,Discount,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0,Wednesday
954589,80479,2025-12-10,2025-12,Social,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
922601,80480,2025-09-30,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,1,1,0,0,0,499.0,0.0,Tuesday
466914,80481,2025-08-18,2025-08,Paid Ads,New Launch,Mobile,Returning,Metro,1,1,1,1,1,1,3514.3,3162.87,Monday
246365,80482,2025-11-10,2025-11,Organic,New Launch,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Monday
720017,80483,2025-08-17,2025-08,Organic,Influencer,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Sunday
302780,80484,2025-12-22,2025-12,Social,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Monday
866690,80485,2025-09-20,2025-09,Paid Ads,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
624830,80486,2025-09-08,2025-09,Paid Ads,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Monday
392390,80487,2025-09-09,2025-09,Organic,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
353902,80488,2025-10-19,2025-10,Organic,Discount,Desktop,Returning,Metro,1,1,1,1,1,1,1783.7,1605.33,Sunday
668832,80489,2025-07-01,2025-07,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
993495,80490,2025-11-04,2025-11,Paid Ads,Influencer,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
349298,80491,2025-07-22,2025-07,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
962905,80492,2025-10-05,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
390394,80493,2025-12-11,2025-12,Paid Ads,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
609844,80494,2025-10-25,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
286566,80495,2025-09-01,2025-09,Paid Ads,Influencer,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
620874,80496,2025-07-05,2025-07,Organic,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
200064,80497,2025-08-16,2025-08,Email,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
175957,80498,2025-09-29,2025-09,Paid Ads,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Monday
605985,80499,2025-08-19,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,1,1,1,0,2846.16,2846.16,Tuesday
957741,80500,2025-10-17,2025-10,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
873993,80501,2025-12-11,2025-12,Paid Ads,Influencer,Mobile,New,Metro,1,1,1,1,1,1,2387.06,2148.354,Thursday
835362,80502,2025-09-23,2025-09,Paid Ads,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
164336,80503,2025-07-15,2025-07,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
368454,80504,2025-10-25,2025-10,Organic,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
530464,80505,2025-08-18,2025-08,Organic,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
316695,80506,2025-09-24,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
303867,80507,2025-12-14,2025-12,Paid Ads,Discount,Desktop,New,Non-Metro,1,1,1,0,0,0,499.0,0.0,Sunday
477573,80508,2025-10-22,2025-10,Organic,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
617871,80509,2025-09-08,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
642906,80510,2025-10-17,2025-10,Paid Ads,New Launch,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
281837,80511,2025-07-16,2025-07,Email,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
431216,80512,2025-08-23,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
116941,80513,2025-10-18,2025-10,Paid Ads,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
277670,80514,2025-09-30,2025-09,Paid Ads,Influencer,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
245065,80515,2025-12-05,2025-12,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Friday
915218,80516,2025-10-19,2025-10,Social,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
140198,80517,2025-09-12,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Friday
459418,80518,2025-09-05,2025-09,Organic,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Friday
338935,80519,2025-08-10,2025-08,Social,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
838137,80520,2025-10-19,2025-10,Organic,Discount,Mobile,Returning,Metro,1,1,1,1,1,1,1777.92,1600.128,Sunday
358286,80521,2025-07-18,2025-07,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
429490,80522,2025-09-24,2025-09,Paid Ads,New Launch,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
905172,80523,2025-09-01,2025-09,Paid Ads,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Monday
802297,80524,2025-12-04,2025-12,Organic,Discount,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Thursday
310959,80525,2025-10-25,2025-10,Paid Ads,Influencer,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
284289,80526,2025-11-08,2025-11,Organic,Influencer,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
440029,80527,2025-07-10,2025-07,Organic,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
653665,80528,2025-08-26,2025-08,Organic,Influencer,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
914447,80529,2025-09-09,2025-09,Paid Ads,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
939090,80530,2025-11-24,2025-11,Paid Ads,Influencer,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
153539,80531,2025-11-19,2025-11,Social,Discount,Desktop,New,Metro,1,1,1,1,0,0,499.0,0.0,Wednesday
975682,80532,2025-12-25,2025-12,Email,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
747914,80533,2025-08-02,2025-08,Organic,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
188855,80534,2025-11-01,2025-11,Paid Ads,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
739216,80535,2025-10-19,2025-10,Organic,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
113636,80536,2025-09-30,2025-09,Organic,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
181270,80537,2025-08-09,2025-08,Organic,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
711228,80538,2025-08-01,2025-08,Organic,New Launch,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Friday
304520,80539,2025-12-07,2025-12,Organic,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
543520,80540,2025-07-20,2025-07,Organic,New Launch,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Sunday
715352,80541,2025-08-05,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
492314,80542,2025-08-03,2025-08,Organic,Discount,Desktop,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Sunday
146728,80543,2025-08-02,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0,Saturday
480771,80544,2025-07-22,2025-07,Organic,New Launch,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0,Tuesday
195695,80545,2025-07-30,2025-07,Email,Discount,Desktop,New,Metro,1,1,1,1,1,1,2048.2,1843.38,Wednesday
757934,80546,2025-10-21,2025-10,Social,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
523753,80547,2025-08-16,2025-08,Paid Ads,Influencer,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
414596,80548,2025-07-08,2025-07,Paid Ads,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
750383,80549,2025-07-28,2025-07,Email,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Monday
612741,80550,2025-09-23,2025-09,Paid Ads,New Launch,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
616271,80551,2025-09-11,2025-09,Organic,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Thursday
139715,80552,2025-12-20,2025-12,Organic,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
139669,80553,2025-10-29,2025-10,Organic,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
871124,80554,2025-09-03,2025-09,Organic,Influencer,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0,Wednesday
231406,80555,2025-10-09,2025-10,Organic,Influencer,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
768546,80556,2025-11-10,2025-11,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Monday
293170,80557,2025-08-24,2025-08,Social,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Sunday
146632,80558,2025-07-12,2025-07,Email,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
778180,80559,2025-11-15,2025-11,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
881551,80560,2025-08-14,2025-08,Social,Influencer,Mobile,New,Non-Metro,1,1,1,1,1,1,2434.59,2191.131,Thursday
276570,80561,2025-10-27,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Monday
429410,80562,2025-10-28,2025-10,Social,Influencer,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
269095,80563,2025-10-27,2025-10,Organic,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Monday
327927,80564,2025-09-18,2025-09,Social,Discount,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0,Thursday
333229,80565,2025-10-12,2025-10,Organic,Discount,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
839004,80566,2025-09-11,2025-09,Paid Ads,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
592322,80567,2025-10-01,2025-10,Organic,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
100911,80568,2025-09-18,2025-09,Paid Ads,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Thursday
456422,80569,2025-08-07,2025-08,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
720264,80570,2025-12-08,2025-12,Paid Ads,New Launch,Mobile,Returning,Non-Metro,1,1,1,0,0,0,499.0,0.0,Monday
524967,80571,2025-10-18,2025-10,Email,New Launch,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
803243,80572,2025-08-30,2025-08,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
521296,80573,2025-08-16,2025-08,Organic,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
598541,80574,2025-10-05,2025-10,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
305135,80575,2025-07-07,2025-07,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Monday
590098,80576,2025-07-11,2025-07,Organic,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
157339,80577,2025-09-23,2025-09,Social,New Launch,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
310755,80578,2025-11-17,2025-11,Organic,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Monday
833602,80579,2025-10-11,2025-10,Paid Ads,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
275912,80580,2025-12-23,2025-12,Email,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
333708,80581,2025-11-30,2025-11,Social,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
806527,80582,2025-10-24,2025-10,Paid Ads,New Launch,Desktop,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Friday
309401,80583,2025-08-08,2025-08,Organic,Influencer,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
572020,80584,2025-09-17,2025-09,Email,New Launch,Desktop,New,Metro,1,1,1,1,1,0,989.52,989.52,Wednesday
329774,80585,2025-11-29,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
733442,80586,2025-11-26,2025-11,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0,Wednesday
177122,80587,2025-07-20,2025-07,Paid Ads,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
906913,80588,2025-12-19,2025-12,Paid Ads,Influencer,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
115993,80589,2025-10-30,2025-10,Social,New Launch,Desktop,Returning,Metro,1,1,1,1,1,0,831.49,831.49,Thursday
517669,80590,2025-12-23,2025-12,Organic,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
422744,80591,2025-07-06,2025-07,Social,New Launch,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
394927,80592,2025-07-31,2025-07,Organic,New Launch,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
661430,80593,2025-09-09,2025-09,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
154622,80594,2025-08-05,2025-08,Paid Ads,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
729105,80595,2025-09-30,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,1,1,0,0,499.0,0.0,Tuesday
543944,80596,2025-12-12,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0,Friday
525885,80597,2025-08-03,2025-08,Organic,Influencer,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Sunday
244322,80598,2025-10-22,2025-10,Paid Ads,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
160278,80599,2025-10-08,2025-10,Paid Ads,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
747545,80600,2025-07-06,2025-07,Organic,Influencer,Mobile,Returning,Non-Metro,1,1,1,1,1,0,1452.89,1452.89,Sunday
498390,80601,2025-09-14,2025-09,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
917359,80602,2025-08-29,2025-08,Paid Ads,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
540451,80603,2025-07-31,2025-07,Email,Discount,Desktop,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
633859,80604,2025-07-30,2025-07,Email,Influencer,Mobile,Returning,Non-Metro,1,1,1,1,1,0,1624.86,1624.86,Wednesday
286139,80605,2025-07-19,2025-07,Organic,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
360273,80606,2025-11-27,2025-11,Paid Ads,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
570257,80607,2025-12-04,2025-12,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,1,1,1,0,938.34,938.34,Thursday
747921,80608,2025-11-24,2025-11,Organic,Discount,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0,Monday
658363,80609,2025-10-28,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
109850,80610,2025-12-23,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
170068,80611,2025-08-22,2025-08,Organic,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
500322,80612,2025-08-05,2025-08,Email,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
858438,80613,2025-07-19,2025-07,Organic,New Launch,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
604332,80614,2025-10-23,2025-10,Organic,Influencer,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
597734,80615,2025-11-09,2025-11,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Sunday
722645,80616,2025-11-20,2025-11,Organic,New Launch,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Thursday
945836,80617,2025-11-11,2025-11,Social,Discount,Desktop,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
711703,80618,2025-11-03,2025-11,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Monday
857306,80619,2025-11-03,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,1,0,0,0,499.0,0.0,Monday
687011,80620,2025-07-04,2025-07,Email,Influencer,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Friday
247535,80621,2025-09-18,2025-09,Organic,Discount,Desktop,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
165464,80622,2025-12-01,2025-12,Social,New Launch,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Monday
918235,80623,2025-11-05,2025-11,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
783054,80624,2025-10-04,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
253420,80625,2025-09-22,2025-09,Paid Ads,Influencer,Mobile,Returning,Non-Metro,1,1,1,1,0,0,499.0,0.0,Monday
835945,80626,2025-09-03,2025-09,Organic,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
680643,80627,2025-09-19,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
947378,80628,2025-07-04,2025-07,Paid Ads,New Launch,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0,Friday
418719,80629,2025-10-08,2025-10,Organic,Discount,Mobile,Returning,Metro,1,1,1,1,1,0,2937.13,2937.13,Wednesday
804797,80630,2025-08-05,2025-08,Paid Ads,Influencer,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
881678,80631,2025-09-20,2025-09,Organic,Influencer,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
699592,80632,2025-07-04,2025-07,Paid Ads,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Friday
256591,80633,2025-10-30,2025-10,Social,Discount,Desktop,New,Metro,1,1,1,1,1,0,2530.76,2530.76,Thursday
189883,80634,2025-07-26,2025-07,Organic,New Launch,Desktop,New,Non-Metro,1,1,1,1,1,0,2186.49,2186.49,Saturday
206270,80635,2025-08-21,2025-08,Paid Ads,New Launch,Mobile,Returning,Metro,1,1,1,0,0,0,499.0,0.0,Thursday
872024,80636,2025-12-26,2025-12,Email,New Launch,Mobile,New,Non-Metro,1,1,1,1,1,1,2164.83,1948.347,Friday
249674,80637,2025-09-11,2025-09,Social,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Thursday
765072,80638,2025-11-26,2025-11,Paid Ads,New Launch,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
888416,80639,2025-07-16,2025-07,Organic,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
699766,80640,2025-12-01,2025-12,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
759083,80641,2025-08-07,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
561097,80642,2025-12-05,2025-12,Organic,Discount,Desktop,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Friday
696424,80643,2025-12-01,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Monday
756820,80644,2025-09-22,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Monday
599033,80645,2025-11-01,2025-11,Paid Ads,Discount,Mobile,Returning,Metro,1,1,1,1,0,0,499.0,0.0,Saturday
317565,80646,2025-07-23,2025-07,Paid Ads,New Launch,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Wednesday
363352,80647,2025-10-04,2025-10,Social,Discount,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Saturday
824691,80648,2025-12-05,2025-12,Paid Ads,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Friday
917423,80649,2025-12-01,2025-12,Organic,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Monday
129794,80650,2025-10-15,2025-10,Organic,Discount,Mobile,Returning,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
585809,80651,2025-09-05,2025-09,Organic,New Launch,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0,Friday
691491,80652,2025-09-26,2025-09,Organic,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Friday
573714,80653,2025-12-06,2025-12,Social,New Launch,Desktop,Returning,Metro,1,1,1,1,0,0,499.0,0.0,Saturday
961656,80654,2025-07-22,2025-07,Social,Influencer,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Tuesday
681179,80655,2025-10-29,2025-10,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Wednesday
684475,80656,2025-11-27,2025-11,Paid Ads,New Launch,Desktop,New,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
735500,80657,2025-10-28,2025-10,Social,Discount,Mobile,Returning,Metro,1,1,1,1,1,1,2603.93,2343.537,Tuesday
385067,80658,2025-08-28,2025-08,Organic,Discount,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
355383,80659,2025-07-09,2025-07,Organic,New Launch,Mobile,New,Metro,1,1,1,1,1,0,2509.81,2509.81,Wednesday
352763,80660,2025-09-25,2025-09,Paid Ads,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
306720,80661,2025-09-25,2025-09,Social,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
748097,80662,2025-11-25,2025-11,Organic,New Launch,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Tuesday
505890,80663,2025-07-27,2025-07,Organic,New Launch,Mobile,Returning,Non-Metro,1,0,0,0,0,0,499.0,0.0,Sunday
172213,80664,2025-07-27,2025-07,Paid Ads,Discount,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Sunday
185332,80665,2025-08-30,2025-08,Email,New Launch,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Saturday
681146,80666,2025-07-29,2025-07,Social,New Launch,Mobile,New,Metro,1,0,0,0,0,0,499.0,0.0,Tuesday
497525,80667,2025-12-27,2025-12,Organic,Discount,Mobile,New,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
581676,80668,2025-07-15,2025-07,Paid Ads,Discount,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Tuesday
327371,80669,2025-11-12,2025-11,Email,New Launch,Mobile,New,Metro,1,1,1,1,0,0,499.0,0.0,Wednesday
198669,80670,2025-09-22,2025-09,Paid Ads,Discount,Desktop,New,Metro,1,1,1,0,0,0,499.0,0.0,Monday
368055,80671,2025-10-20,2025-10,Paid Ads,Influencer,Mobile,New,Metro,1,1,0,0,0,0,499.0,0.0,Monday
167757,80672,2025-09-13,2025-09,Paid Ads,Discount,Mobile,Returning,Non-Metro,1,1,0,0,0,0,499.0,0.0,Saturday
804784,80673,2025-09-04,2025-09,Organic,Discount,Desktop,New,Metro,1,1,0,0,0,0,499.0,0.0,Thursday
834980,80674,2025-11-29,2025-11,Organic,Discount,Mobile,New,Non-Metro,1,0,0,0,0,0,499.0,0.0,Saturday
267461,80675,2025-09-04,2025-09,Paid Ads,New Launch,Mobile,Returning,Metro,1,0,0,0,0,0,499.0,0.0,Thursday
